pair_index,trial,target_n,fgw_cost,feature_cost,structure_cost
0,78,59,0.05907356271429785,0.11443224196969459,0.000848406583883431
0,79,59,0.05139026320073524,0.0996461730892376,0.00031278953836658737
0,80,59,0.061618033714232426,0.11948706484952223,0.00044939709861077247
0,81,59,0.05193949887647068,0.10125390124523041,0.0002919549313691951
0,82,59,0.06540128751839663,0.1271087866213363,0.0007663267457033775
0,83,59,0.05731660696889896,0.11093096606812242,0.0013959462216297743
0,84,59,0.04821868735233059,0.09507509041893286,0.00011297015576789893
0,85,59,0.0537669084763483,0.10345757640266831,0.0003520046400045605
0,86,59,0.057968229644540875,0.11246170401573188,0.000761538368432737
0,87,59,0.05081767132691212,0.09977660628698648,0.0005180151156173992
0,88,59,0.061457288532691445,0.11956858386175115,0.0003851211962897235
0,89,59,0.06261296130873051,0.12234091097015454,0.0009528460816764124
0,90,59,0.06421180122874805,0.12630845750287437,0.00022102143451423604
0,91,59,0.06351327147821706,0.12041623536813065,0.0005836741101151054
0,92,59,0.062218107784160384,0.12014003668801268,0.00041067944079639526
0,93,59,0.05953105263681378,0.11386826889494728,0.001417122178111785
0,94,59,0.05363802976830841,0.10553555372407888,0.0001984274806289952
0,95,59,0.0473657471464487,0.0933472035168592,0.0008393956489112399
0,96,59,0.05745658833601772,0.11278373900864092,0.00020864377406083052
0,97,59,0.05300702450159628,0.10277638288877786,0.0002949722382846241
0,98,59,0.05320378799211485,0.10313090957322368,0.000698709332640931
0,99,59,0.049850660034294,0.0967017755038658,0.0015319648658534601
0,100,59,0.04884851295919631,0.09596168690566295,0.0002469259027042277
0,101,59,0.053791041789682296,0.10509415088316149,0.0003522214439301007
0,102,59,0.06049880290356288,0.11819022033931853,0.000770185811023622
0,103,59,0.06855149045539634,0.12987089967828697,0.0033612737335785453
0,104,59,0.05357066873277404,0.10431033842644456,0.00033423445524188747
0,105,59,0.05497002254217494,0.10648811061756092,0.0005309442481589359
0,106,59,0.06330757530363543,0.12285555290468676,0.0005342170026571003
0,107,59,0.048043526510934034,0.09313829317688947,0.0005529242201456342
0,108,59,0.053010610321556725,0.10364873136504228,0.0001622581744984605
0,109,59,0.059489228790133575,0.11345301062121238,0.0011087839769077362
0,110,59,0.0625132068712281,0.12084829010448221,0.0008356775541261722
0,111,59,0.04884269223727357,0.09582644551992422,0.0004915937790321852
0,112,59,0.05277011220154171,0.10376293587230026,0.0001239484752706464
0,113,59,0.04733847983259646,0.09214697645629874,0.00043247432379963334
0,114,59,0.07402316762476294,0.14364612891764972,0.000778535311894104
0,115,59,0.05262767223740754,0.10232924909914962,0.0004821312916248794
